Country ISO3;Country Name;Indicator Id;Indicator;Subindicator Type;2015;2017
JOR;Jordan;3526;WEF Enabling environment subindex, 1-7 (best);Value;4.982839803;5.14788473
JOR;Jordan;3527;WEF Enabling environment subindex, 1-7 (best);Rank;58;53
JOR;Jordan;3528;WEF Travel and Tourism policy and enabling conditions subindex, 1-7 (best);Value;4.31055526;4.349394155
JOR;Jordan;3529;WEF Travel and Tourism policy and enabling conditions subindex, 1-7 (best);Rank;45;57
JOR;Jordan;3530;WEF Infrastructure subindex, 1-7 (best);Value;3.407495482;3.263057023
JOR;Jordan;3531;WEF Infrastructure subindex, 1-7 (best);Rank;73;71
JOR;Jordan;3532;WEF Natural and cultural resources subindex, 1-7 (best);Value;1.657837979;1.77120711
JOR;Jordan;3533;WEF Natural and cultural resources subindex, 1-7 (best);Rank;127;121
JOR;Jordan;3534;WEF Business environment, 1-7 (best);Value;4.864400554;4.816376216
JOR;Jordan;3535;WEF Business environment, 1-7 (best);Rank;35;41
JOR;Jordan;3536;WEF Safety and security pillar, 1-7 (best);Value;5.790866465;
JOR;Jordan;3537;WEF Safety and security pillar, 1-7 (best);Rank;41;
JOR;Jordan;3538;WEF Health and hygiene, 1-7 (best);Value;5.525728142;5.540316377
JOR;Jordan;3539;WEF Health and hygiene, 1-7 (best);Rank;59;61
JOR;Jordan;3540;WEF Human resources and labour market, 1-7 (best);Value;4.561388857;4.515671466
JOR;Jordan;3541;WEF Human resources and labour market, 1-7 (best);Rank;65;74
JOR;Jordan;3546;WEF Travel and Tourism ICT readiness, 1-7 (best);Value;4.171814995;5.086227613
JOR;Jordan;3547;WEF Travel and Tourism ICT readiness, 1-7 (best);Rank;65;44
JOR;Jordan;3548;WEF Government Prioritization of Travel & Tourism, 1-7 (best);Value;5.457269387;5.27799855
JOR;Jordan;3549;WEF Government Prioritization of Travel & Tourism, 1-7 (best);Rank;19;22
JOR;Jordan;3550;WEF International Openness and Travel Facilitation pillar,  1-7 (best);Value;3.235314444;3.292457301
JOR;Jordan;3551;WEF International Openness and Travel Facilitation pillar,  1-7 (best);Rank;64;63
JOR;Jordan;3552;WEF Price competitiveness in the Travel and Tourism Industry pillar, 1-7 (best);Value;4.633110086;4.784479191
JOR;Jordan;3553;WEF Price competitiveness in the Travel and Tourism Industry pillar, 1-7 (best);Rank;70;81
JOR;Jordan;3554;WEF Environmental sustainability, 1-7 (best);Value;3.916527123;4.042641577
JOR;Jordan;3555;WEF Environmental sustainability, 1-7 (best);Rank;84;82
JOR;Jordan;3556;WEF Air transport infrastructure, 1-7 (best);Value;2.609721653;2.612736895
JOR;Jordan;3557;WEF Air transport infrastructure, 1-7 (best);Rank;72;69
JOR;Jordan;3558;WEF Ground and port infrastructure, 1-7 (best);Value;3.247123651;3.036648223
JOR;Jordan;3559;WEF Ground and port infrastructure, 1-7 (best);Rank;82;79
JOR;Jordan;3560;WEF Tourist service infrastructure pillar, 1-7 (best);Value;4.365641141;4.139785952
JOR;Jordan;3561;WEF Tourist service infrastructure pillar, 1-7 (best);Rank;69;66
JOR;Jordan;3562;WEF Natural resources pillar, 1-7 (best);Value;2.045397813;2.262606471
JOR;Jordan;3563;WEF Natural resources pillar, 1-7 (best);Rank;126;117
JOR;Jordan;3564;WEF Cultural resources and business travel, 1-7 (best);Value;1.270278146;1.279807749
JOR;Jordan;3565;WEF Cultural resources and business travel, 1-7 (best);Rank;118;118
JPN;Japan;3524;WEF Travel & Tourism Competitiveness Index, 1-7 (best);Value;4.938363576;5.263670498
JPN;Japan;3525;WEF Travel & Tourism Competitiveness Index, 1-7 (best);Rank;9;4
JPN;Japan;3526;WEF Enabling environment subindex, 1-7 (best);Value;5.758428677;5.840507019
JPN;Japan;3527;WEF Enabling environment subindex, 1-7 (best);Rank;13;13
JPN;Japan;3528;WEF Travel and Tourism policy and enabling conditions subindex, 1-7 (best);Value;4.411936676;4.683023821
JPN;Japan;3529;WEF Travel and Tourism policy and enabling conditions subindex, 1-7 (best);Rank;26;11
JPN;Japan;3530;WEF Infrastructure subindex, 1-7 (best);Value;4.649339813;5.110310843
JPN;Japan;3531;WEF Infrastructure subindex, 1-7 (best);Rank;31;13
JPN;Japan;3532;WEF Natural and cultural resources subindex, 1-7 (best);Value;4.933749136;5.420840311
JPN;Japan;3533;WEF Natural and cultural resources subindex, 1-7 (best);Rank;11;7
JPN;Japan;3534;WEF Business environment, 1-7 (best);Value;5.117871262;5.311202094
JPN;Japan;3535;WEF Business environment, 1-7 (best);Rank;27;20
JPN;Japan;3536;WEF Safety and security pillar, 1-7 (best);Value;6.048061512;
JPN;Japan;3537;WEF Safety and security pillar, 1-7 (best);Rank;22;
JPN;Japan;3538;WEF Health and hygiene, 1-7 (best);Value;6.426128142;6.426128142
JPN;Japan;3539;WEF Health and hygiene, 1-7 (best);Rank;13;17
JPN;Japan;3540;WEF Human resources and labour market, 1-7 (best);Value;5.200939993;5.248847699
JPN;Japan;3541;WEF Human resources and labour market, 1-7 (best);Rank;15;20
JPN;Japan;3546;WEF Travel and Tourism ICT readiness, 1-7 (best);Value;5.999142475;6.143698041
JPN;Japan;3547;WEF Travel and Tourism ICT readiness, 1-7 (best);Rank;9;10
JPN;Japan;3548;WEF Government Prioritization of Travel & Tourism, 1-7 (best);Value;5.439179832;5.358385508
JPN;Japan;3549;WEF Government Prioritization of Travel & Tourism, 1-7 (best);Rank;20;18
JPN;Japan;3550;WEF International Openness and Travel Facilitation pillar,  1-7 (best);Value;4.155369986;4.383941414
JPN;Japan;3551;WEF International Openness and Travel Facilitation pillar,  1-7 (best);Rank;16;10
JPN;Japan;3552;WEF Price competitiveness in the Travel and Tourism Industry pillar, 1-7 (best);Value;3.749425407;4.607154057
JPN;Japan;3553;WEF Price competitiveness in the Travel and Tourism Industry pillar, 1-7 (best);Rank;119;94
JPN;Japan;3554;WEF Environmental sustainability, 1-7 (best);Value;4.303771479;4.382614303
JPN;Japan;3555;WEF Environmental sustainability, 1-7 (best);Rank;53;45
JPN;Japan;3556;WEF Air transport infrastructure, 1-7 (best);Value;4.541949753;4.602135397
JPN;Japan;3557;WEF Air transport infrastructure, 1-7 (best);Rank;19;18
JPN;Japan;3558;WEF Ground and port infrastructure, 1-7 (best);Value;5.293466379;5.401113433
JPN;Japan;3559;WEF Ground and port infrastructure, 1-7 (best);Rank;17;10
JPN;Japan;3560;WEF Tourist service infrastructure pillar, 1-7 (best);Value;4.112603309;5.327683698
JPN;Japan;3561;WEF Tourist service infrastructure pillar, 1-7 (best);Rank;75;29
JPN;Japan;3562;WEF Natural resources pillar, 1-7 (best);Value;3.944608497;4.311263221
JPN;Japan;3563;WEF Natural resources pillar, 1-7 (best);Rank;30;26
JPN;Japan;3564;WEF Cultural resources and business travel, 1-7 (best);Value;5.922889775;6.5304174
JPN;Japan;3565;WEF Cultural resources and business travel, 1-7 (best);Rank;6;4
KAZ;Kazakhstan;3524;WEF Travel & Tourism Competitiveness Index, 1-7 (best);Value;3.476437476;3.591674194
KAZ;Kazakhstan;3525;WEF Travel & Tourism Competitiveness Index, 1-7 (best);Rank;85;81
KAZ;Kazakhstan;3526;WEF Enabling environment subindex, 1-7 (best);Value;5.256449989;5.380793497
KAZ;Kazakhstan;3527;WEF Enabling environment subindex, 1-7 (best);Rank;36;34
KAZ;Kazakhstan;3528;WEF Travel and Tourism policy and enabling conditions subindex, 1-7 (best);Value;3.773573708;4.066748377
KAZ;Kazakhstan;3529;WEF Travel and Tourism policy and enabling conditions subindex, 1-7 (best);Rank;106;88
KAZ;Kazakhstan;3530;WEF Infrastructure subindex, 1-7 (best);Value;3.064685539;2.825964416
KAZ;Kazakhstan;3531;WEF Infrastructure subindex, 1-7 (best);Rank;89;92
KAZ;Kazakhstan;3532;WEF Natural and cultural resources subindex, 1-7 (best);Value;1.811040666;2.093190488
KAZ;Kazakhstan;3533;WEF Natural and cultural resources subindex, 1-7 (best);Rank;112;96
KAZ;Kazakhstan;3534;WEF Business environment, 1-7 (best);Value;4.714627407;4.929613681
KAZ;Kazakhstan;3535;WEF Business environment, 1-7 (best);Rank;44;36
KAZ;Kazakhstan;3536;WEF Safety and security pillar, 1-7 (best);Value;5.315784618;
KAZ;Kazakhstan;3537;WEF Safety and security pillar, 1-7 (best);Rank;72;
KAZ;Kazakhstan;3538;WEF Health and hygiene, 1-7 (best);Value;6.681826245;6.693449465
KAZ;Kazakhstan;3539;WEF Health and hygiene, 1-7 (best);Rank;7;6
KAZ;Kazakhstan;3540;WEF Human resources and labour market, 1-7 (best);Value;4.827905293;4.822938362
KAZ;Kazakhstan;3541;WEF Human resources and labour market, 1-7 (best);Rank;37;47
KAZ;Kazakhstan;3546;WEF Travel and Tourism ICT readiness, 1-7 (best);Value;4.742106385;4.913890441
KAZ;Kazakhstan;3547;WEF Travel and Tourism ICT readiness, 1-7 (best);Rank;48;52
KAZ;Kazakhstan;3548;WEF Government Prioritization of Travel & Tourism, 1-7 (best);Value;4.37804091;4.265944963
KAZ;Kazakhstan;3549;WEF Government Prioritization of Travel & Tourism, 1-7 (best);Rank;84;93
KAZ;Kazakhstan;3550;WEF International Openness and Travel Facilitation pillar,  1-7 (best);Value;1.953358086;2.270500943
KAZ;Kazakhstan;3551;WEF International Openness and Travel Facilitation pillar,  1-7 (best);Rank;124;113
KAZ;Kazakhstan;3552;WEF Price competitiveness in the Travel and Tourism Industry pillar, 1-7 (best);Value;4.922090697;5.902460298
KAZ;Kazakhstan;3553;WEF Price competitiveness in the Travel and Tourism Industry pillar, 1-7 (best);Rank;49;8
KAZ;Kazakhstan;3554;WEF Environmental sustainability, 1-7 (best);Value;3.840805137;3.828087302
KAZ;Kazakhstan;3555;WEF Environmental sustainability, 1-7 (best);Rank;91;99
KAZ;Kazakhstan;3556;WEF Air transport infrastructure, 1-7 (best);Value;2.537600139;2.568109667
KAZ;Kazakhstan;3557;WEF Air transport infrastructure, 1-7 (best);Rank;76;71
KAZ;Kazakhstan;3558;WEF Ground and port infrastructure, 1-7 (best);Value;2.848827169;2.795263415
KAZ;Kazakhstan;3559;WEF Ground and port infrastructure, 1-7 (best);Rank;102;91
KAZ;Kazakhstan;3560;WEF Tourist service infrastructure pillar, 1-7 (best);Value;3.807629308;3.114520165
KAZ;Kazakhstan;3561;WEF Tourist service infrastructure pillar, 1-7 (best);Rank;81;97
KAZ;Kazakhstan;3562;WEF Natural resources pillar, 1-7 (best);Value;2.270163001;2.551131122
KAZ;Kazakhstan;3563;WEF Natural resources pillar, 1-7 (best);Rank;111;92
KAZ;Kazakhstan;3564;WEF Cultural resources and business travel, 1-7 (best);Value;1.351918331;1.635249853
KAZ;Kazakhstan;3565;WEF Cultural resources and business travel, 1-7 (best);Rank;101;75
KEN;Kenya;3524;WEF Travel & Tourism Competitiveness Index, 1-7 (best);Value;3.583686989;3.592097678
KEN;Kenya;3525;WEF Travel & Tourism Competitiveness Index, 1-7 (best);Rank;78;80
KEN;Kenya;3526;WEF Enabling environment subindex, 1-7 (best);Value;3.793411526;3.791665305
KEN;Kenya;3527;WEF Enabling environment subindex, 1-7 (best);Rank;117;120
KEN;Kenya;3528;WEF Travel and Tourism policy and enabling conditions subindex, 1-7 (best);Value;4.318973707;4.455765754
KEN;Kenya;3529;WEF Travel and Tourism policy and enabling conditions subindex, 1-7 (best);Rank;43;41
KEN;Kenya;3530;WEF Infrastructure subindex, 1-7 (best);Value;3.071120129;2.943653334
KEN;Kenya;3531;WEF Infrastructure subindex, 1-7 (best);Rank;88;87
KEN;Kenya;3532;WEF Natural and cultural resources subindex, 1-7 (best);Value;3.151242595;3.177306318
KEN;Kenya;3533;WEF Natural and cultural resources subindex, 1-7 (best);Rank;36;37
KEN;Kenya;3534;WEF Business environment, 1-7 (best);Value;4.326464823;4.431447725
KEN;Kenya;3535;WEF Business environment, 1-7 (best);Rank;77;70
KEN;Kenya;3536;WEF Safety and security pillar, 1-7 (best);Value;3.778340251;
KEN;Kenya;3537;WEF Safety and security pillar, 1-7 (best);Rank;131;
KEN;Kenya;3538;WEF Health and hygiene, 1-7 (best);Value;3.294293743;3.168115031
KEN;Kenya;3539;WEF Health and hygiene, 1-7 (best);Rank;121;120
KEN;Kenya;3540;WEF Human resources and labour market, 1-7 (best);Value;4.44092426;4.485384506
KEN;Kenya;3541;WEF Human resources and labour market, 1-7 (best);Rank;77;76
KEN;Kenya;3546;WEF Travel and Tourism ICT readiness, 1-7 (best);Value;3.127034551;3.425233087
KEN;Kenya;3547;WEF Travel and Tourism ICT readiness, 1-7 (best);Rank;103;106
KEN;Kenya;3548;WEF Government Prioritization of Travel & Tourism, 1-7 (best);Value;5.358883223;5.307276723
KEN;Kenya;3549;WEF Government Prioritization of Travel & Tourism, 1-7 (best);Rank;23;21
KEN;Kenya;3550;WEF International Openness and Travel Facilitation pillar,  1-7 (best);Value;3.006626193;3.006626193
KEN;Kenya;3551;WEF International Openness and Travel Facilitation pillar,  1-7 (best);Rank;73;70
KEN;Kenya;3552;WEF Price competitiveness in the Travel and Tourism Industry pillar, 1-7 (best);Value;4.495100493;4.828206618
KEN;Kenya;3553;WEF Price competitiveness in the Travel and Tourism Industry pillar, 1-7 (best);Rank;83;74
KEN;Kenya;3554;WEF Environmental sustainability, 1-7 (best);Value;4.41528492;4.680953483
KEN;Kenya;3555;WEF Environmental sustainability, 1-7 (best);Rank;39;26
KEN;Kenya;3556;WEF Air transport infrastructure, 1-7 (best);Value;2.55750814;2.526725907
KEN;Kenya;3557;WEF Air transport infrastructure, 1-7 (best);Rank;74;72
KEN;Kenya;3558;WEF Ground and port infrastructure, 1-7 (best);Value;3.356081344;3.128721988
KEN;Kenya;3559;WEF Ground and port infrastructure, 1-7 (best);Rank;73;70
KEN;Kenya;3560;WEF Tourist service infrastructure pillar, 1-7 (best);Value;3.299770903;3.175512106
KEN;Kenya;3561;WEF Tourist service infrastructure pillar, 1-7 (best);Rank;94;95
KEN;Kenya;3562;WEF Natural resources pillar, 1-7 (best);Value;4.633102408;4.727872442
KEN;Kenya;3563;WEF Natural resources pillar, 1-7 (best);Rank;11;15
KEN;Kenya;3564;WEF Cultural resources and business travel, 1-7 (best);Value;1.669382782;1.626740195
KEN;Kenya;3565;WEF Cultural resources and business travel, 1-7 (best);Rank;65;77
KGZ;Kyrgyz Republic;3524;WEF Travel & Tourism Competitiveness Index, 1-7 (best);Value;3.081095485;3.104979086
KGZ;Kyrgyz Republic;3525;WEF Travel & Tourism Competitiveness Index, 1-7 (best);Rank;116;115
KGZ;Kyrgyz Republic;3526;WEF Enabling environment subindex, 1-7 (best);Value;4.536168113;4.615365349
KGZ;Kyrgyz Republic;3527;WEF Enabling environment subindex, 1-7 (best);Rank;76;75
KGZ;Kyrgyz Republic;3528;WEF Travel and Tourism policy and enabling conditions subindex, 1-7 (best);Value;3.702681904;3.777342293
KGZ;Kyrgyz Republic;3529;WEF Travel and Tourism policy and enabling conditions subindex, 1-7 (best);Rank;115;109
KGZ;Kyrgyz Republic;3530;WEF Infrastructure subindex, 1-7 (best);Value;2.311169964;2.040521221
KGZ;Kyrgyz Republic;3531;WEF Infrastructure subindex, 1-7 (best);Rank;127;128
KGZ;Kyrgyz Republic;3532;WEF Natural and cultural resources subindex, 1-7 (best);Value;1.774361958;1.986687481
KGZ;Kyrgyz Republic;3533;WEF Natural and cultural resources subindex, 1-7 (best);Rank;119;108
KGZ;Kyrgyz Republic;3534;WEF Business environment, 1-7 (best);Value;4.244471211;4.398775255
KGZ;Kyrgyz Republic;3535;WEF Business environment, 1-7 (best);Rank;81;73
KGZ;Kyrgyz Republic;3536;WEF Safety and security pillar, 1-7 (best);Value;4.883640299;
KGZ;Kyrgyz Republic;3537;WEF Safety and security pillar, 1-7 (best);Rank;97;
KGZ;Kyrgyz Republic;3538;WEF Health and hygiene, 1-7 (best);Value;5.726566007;5.760154197
KGZ;Kyrgyz Republic;3539;WEF Health and hygiene, 1-7 (best);Rank;53;53
KGZ;Kyrgyz Republic;3540;WEF Human resources and labour market, 1-7 (best);Value;4.486273362;4.372086051
KGZ;Kyrgyz Republic;3541;WEF Human resources and labour market, 1-7 (best);Rank;70;86
KGZ;Kyrgyz Republic;3546;WEF Travel and Tourism ICT readiness, 1-7 (best);Value;3.339889686;3.586556439
KGZ;Kyrgyz Republic;3547;WEF Travel and Tourism ICT readiness, 1-7 (best);Rank;99;103
KGZ;Kyrgyz Republic;3548;WEF Government Prioritization of Travel & Tourism, 1-7 (best);Value;3.814949344;3.639328952
KGZ;Kyrgyz Republic;3549;WEF Government Prioritization of Travel & Tourism, 1-7 (best);Rank;115;112
KGZ;Kyrgyz Republic;3550;WEF International Openness and Travel Facilitation pillar,  1-7 (best);Value;2.24147016;2.298613018
KGZ;Kyrgyz Republic;3551;WEF International Openness and Travel Facilitation pillar,  1-7 (best);Rank;111;112
KGZ;Kyrgyz Republic;3552;WEF Price competitiveness in the Travel and Tourism Industry pillar, 1-7 (best);Value;5.370255332;5.454457256
KGZ;Kyrgyz Republic;3553;WEF Price competitiveness in the Travel and Tourism Industry pillar, 1-7 (best);Rank;15;28
KGZ;Kyrgyz Republic;3554;WEF Environmental sustainability, 1-7 (best);Value;3.384052779;3.716969948
KGZ;Kyrgyz Republic;3555;WEF Environmental sustainability, 1-7 (best);Rank;124;108
KGZ;Kyrgyz Republic;3556;WEF Air transport infrastructure, 1-7 (best);Value;1.891664702;1.874726024
KGZ;Kyrgyz Republic;3557;WEF Air transport infrastructure, 1-7 (best);Rank;121;115
KGZ;Kyrgyz Republic;3558;WEF Ground and port infrastructure, 1-7 (best);Value;2.438588758;2.050156233
KGZ;Kyrgyz Republic;3559;WEF Ground and port infrastructure, 1-7 (best);Rank;125;128
KGZ;Kyrgyz Republic;3560;WEF Tourist service infrastructure pillar, 1-7 (best);Value;2.603256433;2.196681406
KGZ;Kyrgyz Republic;3561;WEF Tourist service infrastructure pillar, 1-7 (best);Rank;122;128
KGZ;Kyrgyz Republic;3562;WEF Natural resources pillar, 1-7 (best);Value;2.15649602;2.417528386
KGZ;Kyrgyz Republic;3563;WEF Natural resources pillar, 1-7 (best);Rank;120;104
KGZ;Kyrgyz Republic;3564;WEF Cultural resources and business travel, 1-7 (best);Value;1.392227896;1.555846577
KGZ;Kyrgyz Republic;3565;WEF Cultural resources and business travel, 1-7 (best);Rank;97;82
KHM;Cambodia;3524;WEF Travel & Tourism Competitiveness Index, 1-7 (best);Value;3.238919729;3.315400968
KHM;Cambodia;3525;WEF Travel & Tourism Competitiveness Index, 1-7 (best);Rank;105;101
KHM;Cambodia;3526;WEF Enabling environment subindex, 1-7 (best);Value;4.021021662;4.103845062
KHM;Cambodia;3527;WEF Enabling environment subindex, 1-7 (best);Rank;105;107
KHM;Cambodia;3528;WEF Travel and Tourism policy and enabling conditions subindex, 1-7 (best);Value;4.210921753;4.239248668
KHM;Cambodia;3529;WEF Travel and Tourism policy and enabling conditions subindex, 1-7 (best);Rank;64;69
KHM;Cambodia;3530;WEF Infrastructure subindex, 1-7 (best);Value;2.538935498;2.50465905
KHM;Cambodia;3531;WEF Infrastructure subindex, 1-7 (best);Rank;113;105
KHM;Cambodia;3532;WEF Natural and cultural resources subindex, 1-7 (best);Value;2.184800001;2.413851092
KHM;Cambodia;3533;WEF Natural and cultural resources subindex, 1-7 (best);Rank;82;71
KHM;Cambodia;3534;WEF Business environment, 1-7 (best);Value;3.564295013;3.650001175
KHM;Cambodia;3535;WEF Business environment, 1-7 (best);Rank;129;125
KHM;Cambodia;3536;WEF Safety and security pillar, 1-7 (best);Value;4.959025892;
KHM;Cambodia;3537;WEF Safety and security pillar, 1-7 (best);Rank;92;
KHM;Cambodia;3538;WEF Health and hygiene, 1-7 (best);Value;3.916186419;4.020314474
KHM;Cambodia;3539;WEF Health and hygiene, 1-7 (best);Rank;112;109
KHM;Cambodia;3540;WEF Human resources and labour market, 1-7 (best);Value;4.477401542;4.057925334
KHM;Cambodia;3541;WEF Human resources and labour market, 1-7 (best);Rank;72;110
